
=== attempt 1/600, success 0/200, seed=3000 ===
bimanual task: left tray push + right block place
tray start: [-0.04515761  0.14809546  0.018     ]
tray goal: [0.09473986 0.14809546 0.018     ]
block start: [-0.02140322 -0.13022647  0.025     ]
left approach waypoint: [-0.20315761  0.14809546  0.143     ]
left contact waypoint: [-0.20315761  0.14809546  0.043     ]
phase=tray_approach | L err=0.248 xy=0.167 z=0.183 | tray goal=0.140 | R err=0.299 grip=0.008 | block xy=0.249 z=0.301 | lift=0.000 speed=0.020 | tray_xy=0.279
phase=tray_approach | L err=0.062 xy=0.054 z=0.030 | tray goal=0.135 | R err=0.288 grip=0.008 | block xy=0.245 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.281
phase transition: tray_approach -> tray_contact
phase=tray_contact | L err=0.077 xy=0.040 z=0.066 | tray goal=0.135 | R err=0.288 grip=0.008 | block xy=0.245 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.281
phase=tray_contact | L err=0.056 xy=0.028 z=0.048 | tray goal=0.135 | R err=0.288 grip=0.008 | block xy=0.245 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.281
phase transition: tray_contact -> tray_push
phase=tray_push | L err=0.138 xy=0.134 z=0.033 | tray goal=0.124 | R err=0.288 grip=0.008 | block xy=0.245 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.283
phase=tray_push | L err=0.102 xy=0.096 z=0.033 | tray goal=0.088 | R err=0.288 grip=0.008 | block xy=0.245 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.291
phase=tray_push | L err=0.070 xy=0.062 z=0.032 | tray goal=0.057 | R err=0.288 grip=0.008 | block xy=0.245 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.305
phase transition: tray_push -> tray_retreat
phase=tray_retreat | L err=0.077 xy=0.007 z=0.076 | tray goal=0.054 | R err=0.288 grip=0.008 | block xy=0.245 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=tray_retreat | L err=0.082 xy=0.023 z=0.079 | tray goal=0.054 | R err=0.288 grip=0.008 | block xy=0.245 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=tray_retreat | L err=0.076 xy=0.029 z=0.070 | tray goal=0.054 | R err=0.288 grip=0.008 | block xy=0.245 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase transition: tray_retreat -> right_above
phase=right_above | L err=0.062 xy=0.027 z=0.056 | tray goal=0.054 | R err=0.285 grip=0.008 | block xy=0.243 z=0.285 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=right_above | L err=0.052 xy=0.026 z=0.045 | tray goal=0.054 | R err=0.259 grip=0.008 | block xy=0.222 z=0.269 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=right_above | L err=0.050 xy=0.027 z=0.042 | tray goal=0.054 | R err=0.233 grip=0.008 | block xy=0.202 z=0.252 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=right_above | L err=0.050 xy=0.027 z=0.042 | tray goal=0.054 | R err=0.208 grip=0.008 | block xy=0.183 z=0.235 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=right_above | L err=0.050 xy=0.027 z=0.042 | tray goal=0.054 | R err=0.185 grip=0.008 | block xy=0.166 z=0.216 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=right_above | L err=0.050 xy=0.028 z=0.042 | tray goal=0.054 | R err=0.161 grip=0.008 | block xy=0.150 z=0.195 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=right_above | L err=0.051 xy=0.028 z=0.042 | tray goal=0.054 | R err=0.138 grip=0.008 | block xy=0.133 z=0.172 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=right_above | L err=0.051 xy=0.028 z=0.042 | tray goal=0.054 | R err=0.118 grip=0.008 | block xy=0.118 z=0.144 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=right_above | L err=0.051 xy=0.028 z=0.042 | tray goal=0.054 | R err=0.107 grip=0.008 | block xy=0.104 z=0.113 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=right_above | L err=0.051 xy=0.028 z=0.042 | tray goal=0.054 | R err=0.109 grip=0.008 | block xy=0.092 z=0.078 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=right_above | L err=0.051 xy=0.028 z=0.042 | tray goal=0.054 | R err=0.110 grip=0.008 | block xy=0.080 z=0.060 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=right_above | L err=0.051 xy=0.028 z=0.042 | tray goal=0.054 | R err=0.097 grip=0.008 | block xy=0.066 z=0.064 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=right_above | L err=0.051 xy=0.029 z=0.042 | tray goal=0.054 | R err=0.081 grip=0.008 | block xy=0.051 z=0.073 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=right_above | L err=0.051 xy=0.029 z=0.042 | tray goal=0.054 | R err=0.068 grip=0.008 | block xy=0.039 z=0.081 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase transition: right_above -> open_above
phase=open_above | L err=0.051 xy=0.029 z=0.042 | tray goal=0.054 | R err=0.062 grip=0.026 | block xy=0.033 z=0.084 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=open_above | L err=0.051 xy=0.029 z=0.042 | tray goal=0.054 | R err=0.060 grip=0.036 | block xy=0.031 z=0.084 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=open_above | L err=0.050 xy=0.029 z=0.042 | tray goal=0.054 | R err=0.060 grip=0.037 | block xy=0.030 z=0.084 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase transition: open_above -> descend
phase=descend | L err=0.050 xy=0.029 z=0.041 | tray goal=0.054 | R err=0.043 grip=0.037 | block xy=0.025 z=0.042 | lift=-0.001 speed=0.009 | tray_xy=0.307
phase=descend | L err=0.050 xy=0.029 z=0.041 | tray goal=0.054 | R err=0.029 grip=0.037 | block xy=0.028 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=descend | L err=0.050 xy=0.029 z=0.041 | tray goal=0.054 | R err=0.028 grip=0.037 | block xy=0.028 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=descend | L err=0.050 xy=0.029 z=0.041 | tray goal=0.054 | R err=0.028 grip=0.037 | block xy=0.028 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=descend | L err=0.050 xy=0.029 z=0.041 | tray goal=0.054 | R err=0.028 grip=0.037 | block xy=0.027 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=descend | L err=0.050 xy=0.029 z=0.041 | tray goal=0.054 | R err=0.027 grip=0.037 | block xy=0.027 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=descend | L err=0.050 xy=0.029 z=0.041 | tray goal=0.054 | R err=0.027 grip=0.037 | block xy=0.027 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=descend | L err=0.050 xy=0.029 z=0.041 | tray goal=0.054 | R err=0.027 grip=0.037 | block xy=0.027 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=descend | L err=0.050 xy=0.029 z=0.041 | tray goal=0.054 | R err=0.027 grip=0.037 | block xy=0.027 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=descend | L err=0.049 xy=0.028 z=0.040 | tray goal=0.054 | R err=0.026 grip=0.037 | block xy=0.026 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=descend | L err=0.049 xy=0.028 z=0.040 | tray goal=0.054 | R err=0.026 grip=0.037 | block xy=0.026 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=descend | L err=0.049 xy=0.028 z=0.040 | tray goal=0.054 | R err=0.026 grip=0.037 | block xy=0.026 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=descend | L err=0.049 xy=0.028 z=0.040 | tray goal=0.054 | R err=0.026 grip=0.037 | block xy=0.026 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=descend | L err=0.049 xy=0.028 z=0.040 | tray goal=0.054 | R err=0.026 grip=0.037 | block xy=0.025 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase=descend | L err=0.049 xy=0.028 z=0.040 | tray goal=0.054 | R err=0.025 grip=0.037 | block xy=0.025 z=0.003 | lift=-0.001 speed=0.000 | tray_xy=0.307
phase transition: descend -> close
phase=close | L err=0.049 xy=0.028 z=0.040 | tray goal=0.054 | R err=0.025 grip=0.037 | block xy=0.025 z=0.003 | lift=-0.001 speed=0.025 | tray_xy=0.307
phase=close | L err=0.049 xy=0.028 z=0.040 | tray goal=0.054 | R err=0.025 grip=0.033 | block xy=0.024 z=0.002 | lift=-0.001 speed=0.001 | tray_xy=0.310
phase=close | L err=0.049 xy=0.028 z=0.040 | tray goal=0.054 | R err=0.025 grip=0.033 | block xy=0.024 z=0.002 | lift=-0.001 speed=0.002 | tray_xy=0.310
phase=close | L err=0.049 xy=0.028 z=0.040 | tray goal=0.054 | R err=0.025 grip=0.033 | block xy=0.024 z=0.002 | lift=-0.001 speed=0.002 | tray_xy=0.310
phase=close | L err=0.049 xy=0.028 z=0.040 | tray goal=0.054 | R err=0.024 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.001 speed=0.002 | tray_xy=0.311
phase=close | L err=0.049 xy=0.028 z=0.039 | tray goal=0.054 | R err=0.024 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.001 speed=0.002 | tray_xy=0.311
phase=close | L err=0.048 xy=0.028 z=0.039 | tray goal=0.054 | R err=0.024 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.001 speed=0.002 | tray_xy=0.311
phase=close | L err=0.048 xy=0.028 z=0.039 | tray goal=0.054 | R err=0.024 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.001 speed=0.002 | tray_xy=0.312
phase transition: close -> lift
phase=lift | L err=0.048 xy=0.028 z=0.039 | tray goal=0.054 | R err=0.166 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.000 speed=0.072 | tray_xy=0.309
phase=lift | L err=0.048 xy=0.028 z=0.039 | tray goal=0.054 | R err=0.168 grip=0.032 | block xy=0.025 z=0.002 | lift=-0.000 speed=0.062 | tray_xy=0.302
phase=lift | L err=0.048 xy=0.028 z=0.039 | tray goal=0.054 | R err=0.170 grip=0.032 | block xy=0.025 z=0.003 | lift=-0.000 speed=0.040 | tray_xy=0.298
phase=lift | L err=0.048 xy=0.028 z=0.039 | tray goal=0.054 | R err=0.170 grip=0.032 | block xy=0.025 z=0.003 | lift=0.002 speed=0.026 | tray_xy=0.296
phase=lift | L err=0.048 xy=0.028 z=0.039 | tray goal=0.054 | R err=0.164 grip=0.032 | block xy=0.025 z=0.003 | lift=0.008 speed=0.039 | tray_xy=0.295
phase=lift | L err=0.048 xy=0.028 z=0.039 | tray goal=0.054 | R err=0.157 grip=0.031 | block xy=0.025 z=0.002 | lift=0.016 speed=0.043 | tray_xy=0.295
phase=lift | L err=0.048 xy=0.028 z=0.039 | tray goal=0.054 | R err=0.148 grip=0.032 | block xy=0.025 z=0.002 | lift=0.025 speed=0.046 | tray_xy=0.296
phase=lift | L err=0.048 xy=0.028 z=0.039 | tray goal=0.054 | R err=0.139 grip=0.031 | block xy=0.025 z=0.002 | lift=0.035 speed=0.049 | tray_xy=0.296
phase=lift | L err=0.048 xy=0.028 z=0.039 | tray goal=0.054 | R err=0.129 grip=0.031 | block xy=0.025 z=0.001 | lift=0.045 speed=0.061 | tray_xy=0.297
phase=lift | L err=0.048 xy=0.028 z=0.039 | tray goal=0.054 | R err=0.117 grip=0.031 | block xy=0.025 z=0.000 | lift=0.058 speed=0.069 | tray_xy=0.298
phase=lift | L err=0.048 xy=0.028 z=0.039 | tray goal=0.054 | R err=0.103 grip=0.031 | block xy=0.025 z=-0.000 | lift=0.072 speed=0.073 | tray_xy=0.300
phase transition: lift -> place_above
phase=place_above | L err=0.048 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.295 grip=0.031 | block xy=0.025 z=0.000 | lift=0.073 speed=0.306 | tray_xy=0.292
phase=place_above | L err=0.048 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.277 grip=0.031 | block xy=0.025 z=0.004 | lift=0.035 speed=0.294 | tray_xy=0.255
phase=place_above | L err=0.048 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.262 grip=0.031 | block xy=0.025 z=0.005 | lift=0.023 speed=0.130 | tray_xy=0.229
phase=place_above | L err=0.048 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.238 grip=0.031 | block xy=0.025 z=0.005 | lift=0.033 speed=0.137 | tray_xy=0.205
phase=place_above | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.209 grip=0.031 | block xy=0.026 z=0.004 | lift=0.051 speed=0.180 | tray_xy=0.180
phase=place_above | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.176 grip=0.031 | block xy=0.026 z=0.002 | lift=0.074 speed=0.163 | tray_xy=0.154
phase=place_above | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.146 grip=0.031 | block xy=0.026 z=0.001 | lift=0.088 speed=0.155 | tray_xy=0.127
phase=place_above | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.119 grip=0.031 | block xy=0.026 z=0.000 | lift=0.096 speed=0.140 | tray_xy=0.099
phase=place_above | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.097 grip=0.031 | block xy=0.027 z=0.000 | lift=0.097 speed=0.139 | tray_xy=0.072
phase transition: place_above -> place_down
phase=place_down | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.073 grip=0.031 | block xy=0.027 z=0.001 | lift=0.085 speed=0.269 | tray_xy=0.058
phase transition: place_down -> release
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.052 grip=0.035 | block xy=0.028 z=0.010 | lift=0.028 speed=0.197 | tray_xy=0.030
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.047 grip=0.037 | block xy=0.024 z=0.010 | lift=0.019 speed=0.155 | tray_xy=0.021
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.047 grip=0.037 | block xy=0.018 z=0.011 | lift=0.014 speed=0.002 | tray_xy=0.022
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.047 grip=0.037 | block xy=0.017 z=0.009 | lift=0.014 speed=0.001 | tray_xy=0.022
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.048 grip=0.037 | block xy=0.017 z=0.008 | lift=0.015 speed=0.001 | tray_xy=0.022
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.048 grip=0.037 | block xy=0.016 z=0.007 | lift=0.015 speed=0.001 | tray_xy=0.022
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.048 grip=0.037 | block xy=0.016 z=0.006 | lift=0.015 speed=0.001 | tray_xy=0.021
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.049 grip=0.037 | block xy=0.016 z=0.005 | lift=0.015 speed=0.001 | tray_xy=0.021
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.049 grip=0.037 | block xy=0.016 z=0.004 | lift=0.015 speed=0.001 | tray_xy=0.021
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.049 grip=0.037 | block xy=0.016 z=0.004 | lift=0.015 speed=0.001 | tray_xy=0.021
phase transition: release -> retreat
phase=retreat | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.136 grip=0.037 | block xy=0.018 z=0.005 | lift=0.015 speed=0.032 | tray_xy=0.021
phase=retreat | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.133 grip=0.037 | block xy=0.021 z=0.009 | lift=0.015 speed=0.021 | tray_xy=0.020
phase=retreat | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.123 grip=0.037 | block xy=0.022 z=0.017 | lift=0.017 speed=0.006 | tray_xy=0.019
phase=retreat | L err=0.047 xy=0.028 z=0.038 | tray goal=0.054 | R err=0.116 grip=0.037 | block xy=0.021 z=0.025 | lift=0.018 speed=0.000 | tray_xy=0.018
phase transition: retreat -> done
finished: tray_ok=True, block_ok=True, success=True
saved demonstration: demonstrations_lr_train_resume1\episode_0092.npz
kept successful episode: demonstrations_lr_train_resume1\episode_0092.npz

=== attempt 100/600, success 93/200, seed=3099 ===
bimanual task: left tray push + right block place
tray start: [-0.03853359  0.15579767  0.018     ]
tray goal: [0.1146978  0.15579767 0.018     ]
block start: [ 0.03135643 -0.11260953  0.025     ]
left approach waypoint: [-0.19653359  0.15579767  0.143     ]
left contact waypoint: [-0.19653359  0.15579767  0.043     ]
phase=tray_approach | L err=0.253 xy=0.175 z=0.183 | tray goal=0.153 | R err=0.256 grip=0.008 | block xy=0.194 z=0.301 | lift=0.000 speed=0.020 | tray_xy=0.277
phase=tray_approach | L err=0.253 xy=0.175 z=0.183 | tray goal=0.153 | R err=0.256 grip=0.008 | block xy=0.194 z=0.301 | lift=-0.000 speed=0.039 | tray_xy=0.277
phase=tray_approach | L err=0.185 xy=0.156 z=0.100 | tray goal=0.153 | R err=0.248 grip=0.008 | block xy=0.194 z=0.290 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_approach | L err=0.149 xy=0.140 z=0.051 | tray goal=0.153 | R err=0.248 grip=0.008 | block xy=0.194 z=0.289 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_approach | L err=0.126 xy=0.123 z=0.025 | tray goal=0.153 | R err=0.247 grip=0.008 | block xy=0.194 z=0.289 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_approach | L err=0.106 xy=0.106 z=0.006 | tray goal=0.153 | R err=0.247 grip=0.008 | block xy=0.194 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_approach | L err=0.090 xy=0.089 z=0.013 | tray goal=0.153 | R err=0.247 grip=0.008 | block xy=0.194 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_approach | L err=0.077 xy=0.073 z=0.026 | tray goal=0.153 | R err=0.247 grip=0.008 | block xy=0.194 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_approach | L err=0.064 xy=0.057 z=0.030 | tray goal=0.153 | R err=0.247 grip=0.008 | block xy=0.195 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase transition: tray_approach -> tray_contact
phase=tray_contact | L err=0.080 xy=0.043 z=0.068 | tray goal=0.153 | R err=0.247 grip=0.008 | block xy=0.195 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_contact | L err=0.057 xy=0.030 z=0.049 | tray goal=0.153 | R err=0.247 grip=0.008 | block xy=0.195 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase transition: tray_contact -> tray_push
phase=tray_push | L err=0.154 xy=0.152 z=0.028 | tray goal=0.140 | R err=0.247 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.276
phase=tray_push | L err=0.110 xy=0.110 z=0.008 | tray goal=0.098 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.273
phase=tray_push | L err=0.088 xy=0.087 z=0.017 | tray goal=0.076 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_push | L err=0.088 xy=0.086 z=0.017 | tray goal=0.076 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_push | L err=0.087 xy=0.085 z=0.017 | tray goal=0.076 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_push | L err=0.086 xy=0.085 z=0.016 | tray goal=0.076 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_push | L err=0.085 xy=0.084 z=0.016 | tray goal=0.075 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_push | L err=0.084 xy=0.083 z=0.016 | tray goal=0.075 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_push | L err=0.083 xy=0.082 z=0.016 | tray goal=0.074 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_push | L err=0.082 xy=0.080 z=0.015 | tray goal=0.073 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_push | L err=0.080 xy=0.079 z=0.015 | tray goal=0.073 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.277
phase=tray_push | L err=0.078 xy=0.077 z=0.014 | tray goal=0.070 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.278
phase=tray_push | L err=0.076 xy=0.075 z=0.014 | tray goal=0.067 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.279
phase=tray_push | L err=0.075 xy=0.073 z=0.014 | tray goal=0.064 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.074 xy=0.072 z=0.013 | tray goal=0.063 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.073 xy=0.072 z=0.013 | tray goal=0.062 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.072 xy=0.071 z=0.013 | tray goal=0.061 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.072 xy=0.071 z=0.013 | tray goal=0.061 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.072 xy=0.071 z=0.013 | tray goal=0.060 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.072 xy=0.070 z=0.013 | tray goal=0.060 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.071 xy=0.070 z=0.013 | tray goal=0.060 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.071 xy=0.070 z=0.013 | tray goal=0.060 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.071 xy=0.070 z=0.013 | tray goal=0.059 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.071 xy=0.070 z=0.013 | tray goal=0.059 | R err=0.246 grip=0.008 | block xy=0.195 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.071 xy=0.069 z=0.013 | tray goal=0.059 | R err=0.246 grip=0.008 | block xy=0.195 z=0.286 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.071 xy=0.069 z=0.013 | tray goal=0.059 | R err=0.246 grip=0.008 | block xy=0.195 z=0.286 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.071 xy=0.069 z=0.013 | tray goal=0.059 | R err=0.246 grip=0.008 | block xy=0.195 z=0.286 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.070 xy=0.069 z=0.013 | tray goal=0.059 | R err=0.246 grip=0.008 | block xy=0.195 z=0.286 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.070 xy=0.069 z=0.013 | tray goal=0.059 | R err=0.246 grip=0.008 | block xy=0.195 z=0.286 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.070 xy=0.069 z=0.013 | tray goal=0.059 | R err=0.246 grip=0.008 | block xy=0.195 z=0.286 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.070 xy=0.069 z=0.013 | tray goal=0.058 | R err=0.246 grip=0.008 | block xy=0.195 z=0.286 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.070 xy=0.069 z=0.013 | tray goal=0.058 | R err=0.246 grip=0.008 | block xy=0.195 z=0.286 | lift=-0.001 speed=0.000 | tray_xy=0.280
phase=tray_push | L err=0.070 xy=0.068 z=0.013 | tray goal=0.058 | R err=0.246 grip=0.008 | block xy=0.195 z=0.286 | lift=-0.001 speed=0.000 | tray_xy=0.280
